Line Number,Text,Season,Episode,Episode Name
452,a Porsche from our own building.,2,1,Guy Walks Into a Psychiatrists Office
453,I'll call them.,2,1,Guy Walks Into a Psychiatrists Office
454,"No, you'll go down there. Now.",2,1,Guy Walks Into a Psychiatrists Office
455,What did you get your license,2,1,Guy Walks Into a Psychiatrists Office
456,"for, your résumé?",2,1,Guy Walks Into a Psychiatrists Office
457,"I told you, spend more time",2,1,Guy Walks Into a Psychiatrists Office
458,down at the brokerage.,2,1,Guy Walks Into a Psychiatrists Office
459,"You're the SEC compliance officer,",2,1,Guy Walks Into a Psychiatrists Office
460,for chrissake!,2,1,Guy Walks Into a Psychiatrists Office
461,You gotta exercise impulse control.,2,1,Guy Walks Into a Psychiatrists Office
462,"Okay, Ton. I'm sorry.",2,1,Guy Walks Into a Psychiatrists Office
463,Okay.,2,1,Guy Walks Into a Psychiatrists Office
464,All right.,2,1,Guy Walks Into a Psychiatrists Office
465,I can't show it in this condition.,2,1,Guy Walks Into a Psychiatrists Office
466,What is this?,2,1,Guy Walks Into a Psychiatrists Office
467,There's a high school up the street.,2,1,Guy Walks Into a Psychiatrists Office
468,A sink was left on upstairs.,2,1,Guy Walks Into a Psychiatrists Office
469,You don't even want to see,2,1,Guy Walks Into a Psychiatrists Office
470,the toilets.,2,1,Guy Walks Into a Psychiatrists Office
471,Excuse me.,2,1,Guy Walks Into a Psychiatrists Office
472,Wait'll I catch these kids.,2,1,Guy Walks Into a Psychiatrists Office
473,"Break a few windows,",2,1,Guy Walks Into a Psychiatrists Office
474,think they're Johnny Badass.,2,1,Guy Walks Into a Psychiatrists Office
475,The fuckin' jackals.,2,1,Guy Walks Into a Psychiatrists Office
476,"Will you stop, please?",2,1,Guy Walks Into a Psychiatrists Office
477,Your sister Barbara and the kids,2,1,Guy Walks Into a Psychiatrists Office
478,are coming down.,2,1,Guy Walks Into a Psychiatrists Office
479,You better not be in this mood.,2,1,Guy Walks Into a Psychiatrists Office
480,And I need you to pick up sausage.,2,1,Guy Walks Into a Psychiatrists Office
481,"Yeah, how many pounds, hot or sweet?",2,1,Guy Walks Into a Psychiatrists Office
482,Don't you act like it's a chore.,2,1,Guy Walks Into a Psychiatrists Office
483,This party was your idea.,2,1,Guy Walks Into a Psychiatrists Office
484,You said you were happy,2,1,Guy Walks Into a Psychiatrists Office
485,Janice was home.,2,1,Guy Walks Into a Psychiatrists Office
486,And my parents are coming and...,2,1,Guy Walks Into a Psychiatrists Office
487,"Oh, really?",2,1,Guy Walks Into a Psychiatrists Office
488,"Now that the dragon lady's gone,",2,1,Guy Walks Into a Psychiatrists Office
489,they'll set foot in our house?,2,1,Guy Walks Into a Psychiatrists Office
490,She said some horrible things,2,1,Guy Walks Into a Psychiatrists Office
491,to them over the years.,2,1,Guy Walks Into a Psychiatrists Office
492,"Hey, I'm not defending her.",2,1,Guy Walks Into a Psychiatrists Office
493,She's dead to me.,2,1,Guy Walks Into a Psychiatrists Office
494,"Mope your way through this,",2,1,Guy Walks Into a Psychiatrists Office
495,I'll cut your throat.,2,1,Guy Walks Into a Psychiatrists Office
496,I've been in a great mood lately.,2,1,Guy Walks Into a Psychiatrists Office
497,Right.,2,1,Guy Walks Into a Psychiatrists Office
498,You need to start therapy again.,2,1,Guy Walks Into a Psychiatrists Office
499,You're self-medicating.,2,1,Guy Walks Into a Psychiatrists Office
500,We haven't had sex since...,2,1,Guy Walks Into a Psychiatrists Office
501,Forget it. No therapy.,2,1,Guy Walks Into a Psychiatrists Office
502,You should take a look at what they,2,1,Guy Walks Into a Psychiatrists Office
503,did to your mother's bedroom.,2,1,Guy Walks Into a Psychiatrists Office
504,They're rookies. They're not used,2,1,Guy Walks Into a Psychiatrists Office
505,to this kind of stress...,2,1,Guy Walks Into a Psychiatrists Office
506,He better not say a word.,2,1,Guy Walks Into a Psychiatrists Office
507,It won't happen again.,2,1,Guy Walks Into a Psychiatrists Office
508,You got my word on that.,2,1,Guy Walks Into a Psychiatrists Office
509,"I appreciate it, Chris, thank you.",2,1,Guy Walks Into a Psychiatrists Office
510,Come on in.,2,1,Guy Walks Into a Psychiatrists Office
511,"Hey, Chris, brought you a little capp.",2,1,Guy Walks Into a Psychiatrists Office
512,Thanks.,2,1,Guy Walks Into a Psychiatrists Office
513,Sit down.,2,1,Guy Walks Into a Psychiatrists Office
514,Refresh my memory on this play,2,1,Guy Walks Into a Psychiatrists Office
515,we're making on Webistics.,2,1,Guy Walks Into a Psychiatrists Office
516,"We own 400,000 shares at 60 cents.",2,1,Guy Walks Into a Psychiatrists Office
517,"Trade on the bulletin board, OTC.",2,1,Guy Walks Into a Psychiatrists Office
518,If we cold-call enough,2,1,Guy Walks Into a Psychiatrists Office
519,"seniors, pump and dump.",2,1,Guy Walks Into a Psychiatrists Office
520,"Yeah, yeah. You guys ain't spent",2,1,Guy Walks Into a Psychiatrists Office
521,"much time in the NFL, face it.",2,1,Guy Walks Into a Psychiatrists Office
522,What? Two years with Eddie Stags.,2,1,Guy Walks Into a Psychiatrists Office
523,Besides waxing his car.,2,1,Guy Walks Into a Psychiatrists Office
524,When he was in county...,2,1,Guy Walks Into a Psychiatrists Office
525,When you're bleeding a guy...,2,1,Guy Walks Into a Psychiatrists Office
526,...you don't squeeze him,2,1,Guy Walks Into a Psychiatrists Office
527,dry right away.,2,1,Guy Walks Into a Psychiatrists Office
528,"Contrarily, you let him",2,1,Guy Walks Into a Psychiatrists Office
529,do his bidding. Suavely.,2,1,Guy Walks Into a Psychiatrists Office
530,So you can bleed next week and the,2,1,Guy Walks Into a Psychiatrists Office
531,week after. At a minimum.,2,1,Guy Walks Into a Psychiatrists Office
532,We don't need a guy getting pissed,2,1,Guy Walks Into a Psychiatrists Office
533,and running to the SEC.,2,1,Guy Walks Into a Psychiatrists Office
534,Is that what you're saying?,2,1,Guy Walks Into a Psychiatrists Office
535,Break it down.,2,1,Guy Walks Into a Psychiatrists Office
536,"Sorry, Chris.",2,1,Guy Walks Into a Psychiatrists Office
537,When are we dumping the stock?,2,1,Guy Walks Into a Psychiatrists Office
538,You'll know when you need to know.,2,1,Guy Walks Into a Psychiatrists Office
539,Excellent.,2,1,Guy Walks Into a Psychiatrists Office
540,"This is cold, by the way.",2,1,Guy Walks Into a Psychiatrists Office
541,Guys.,2,1,Guy Walks Into a Psychiatrists Office
542,"Any more Porsches disappear, make it",2,1,Guy Walks Into a Psychiatrists Office
543,two towns over. And I want a taste.,2,1,Guy Walks Into a Psychiatrists Office
544,You're the man.,2,1,Guy Walks Into a Psychiatrists Office
545,She's gonna be so happy to see you.,2,1,Guy Walks Into a Psychiatrists Office
546,"Grandma, it's me.",2,1,Guy Walks Into a Psychiatrists Office
547,Look who's here.,2,1,Guy Walks Into a Psychiatrists Office
548,"Ma, I'm going downstairs.",2,1,Guy Walks Into a Psychiatrists Office
549,You spend all day on that elevator.,2,1,Guy Walks Into a Psychiatrists Office
550,"Grandma, you've got to eat.",2,1,Guy Walks Into a Psychiatrists Office
551,Let me die.,2,1,Guy Walks Into a Psychiatrists Office
552,Don't say that.,2,1,Guy Walks Into a Psychiatrists Office
553,I saw a light.,2,1,Guy Walks Into a Psychiatrists Office
554,And voices calling out to me.,2,1,Guy Walks Into a Psychiatrists Office
555,What went on with you and Dad?,2,1,Guy Walks Into a Psychiatrists Office
556,Mom won't tell me.,2,1,Guy Walks Into a Psychiatrists Office
557,"What? Why, what'd he say?",2,1,Guy Walks Into a Psychiatrists Office
558,Nothing. He won't mention you.,2,1,Guy Walks Into a Psychiatrists Office
559,"Eh, that one.",2,1,Guy Walks Into a Psychiatrists Office
560,He blames me for everything.,2,1,Guy Walks Into a Psychiatrists Office
561,I know. Me too.,2,1,Guy Walks Into a Psychiatrists Office
562,At night... they hit us.,2,1,Guy Walks Into a Psychiatrists Office
563,Why can't our family just get along?,2,1,Guy Walks Into a Psychiatrists Office
564,Some people don't want to.,2,1,Guy Walks Into a Psychiatrists Office
565,"But you, you listen to him.",2,1,Guy Walks Into a Psychiatrists Office
566,You do what he says.,2,1,Guy Walks Into a Psychiatrists Office
567,He's your father.,2,1,Guy Walks Into a Psychiatrists Office
568,I won't leave you here like this.,2,1,Guy Walks Into a Psychiatrists Office
569,They can't stop me from seeing you.,2,1,Guy Walks Into a Psychiatrists Office
570,Meadow. Meadow.,2,1,Guy Walks Into a Psychiatrists Office
571,"Take that, in the drawer, in the",2,1,Guy Walks Into a Psychiatrists Office
572,drawer. Take it.,2,1,Guy Walks Into a Psychiatrists Office
573,"Oh, my God. This was",2,1,Guy Walks Into a Psychiatrists Office
574,"your grandmother's, wasn't it?",2,1,Guy Walks Into a Psychiatrists Office
575,It's so you won't forget me.,2,1,Guy Walks Into a Psychiatrists Office
576,"Come on, motherfuck!",2,1,Guy Walks Into a Psychiatrists Office
577,Motherfuck!,2,1,Guy Walks Into a Psychiatrists Office
578,"Oh, fuck.",2,1,Guy Walks Into a Psychiatrists Office
579,I told my family,2,1,Guy Walks Into a Psychiatrists Office
580,I got broadsided...,2,1,Guy Walks Into a Psychiatrists Office
581,...but I passed out behind the wheel.,2,1,Guy Walks Into a Psychiatrists Office
582,"See, my mother and me,",2,1,Guy Walks Into a Psychiatrists Office
583,we had a falling out.,2,1,Guy Walks Into a Psychiatrists Office
584,"And since then, things",2,1,Guy Walks Into a Psychiatrists Office
585,have been good.,2,1,Guy Walks Into a Psychiatrists Office
586,Clean break.,2,1,Guy Walks Into a Psychiatrists Office
587,What kind of falling out?,2,1,Guy Walks Into a Psychiatrists Office
588,One of those unfortunate situations.,2,1,Guy Walks Into a Psychiatrists Office
589,"A lot of screaming, profanity.",2,1,Guy Walks Into a Psychiatrists Office
590,"Anyway, things were good.",2,1,Guy Walks Into a Psychiatrists Office
591,And then my sister came back.,2,1,Guy Walks Into a Psychiatrists Office
592,"It's good to see her, I guess.",2,1,Guy Walks Into a Psychiatrists Office
593,Cues from childhood kick in.,2,1,Guy Walks Into a Psychiatrists Office
594,Older sister.,2,1,Guy Walks Into a Psychiatrists Office
595,That should be obvious enough.,2,1,Guy Walks Into a Psychiatrists Office
596,It's starting to bleed,2,1,Guy Walks Into a Psychiatrists Office
597,into my business.,2,1,Guy Walks Into a Psychiatrists Office
598,What sort of business?,2,1,Guy Walks Into a Psychiatrists Office
599,Commercial and non-putrescible waste.,2,1,Guy Walks Into a Psychiatrists Office
600,Mr...,2,1,Guy Walks Into a Psychiatrists Office
601,"...""Spears.""",2,1,Guy Walks Into a Psychiatrists Office
602,I watch the news like everyone else.,2,1,Guy Walks Into a Psychiatrists Office
603,I know who you are.,2,1,Guy Walks Into a Psychiatrists Office
604,And I saw Analyze This.,2,1,Guy Walks Into a Psychiatrists Office
605,I don't need the ramifications that,2,1,Guy Walks Into a Psychiatrists Office
606,could arise from treating someone...,2,1,Guy Walks Into a Psychiatrists Office
607,...like yourself.,2,1,Guy Walks Into a Psychiatrists Office
608,Analyze This?,2,1,Guy Walks Into a Psychiatrists Office
609,It's a comedy.,2,1,Guy Walks Into a Psychiatrists Office
610,I'm not taking new patients.,2,1,Guy Walks Into a Psychiatrists Office
611,"Oh, my baby sister!",2,1,Guy Walks Into a Psychiatrists Office
612,"Oh, you look great!",2,1,Guy Walks Into a Psychiatrists Office
613,Who is this little guy?,2,1,Guy Walks Into a Psychiatrists Office
614,Traffic was terrible...,2,1,Guy Walks Into a Psychiatrists Office
615,Keep it down!,2,1,Guy Walks Into a Psychiatrists Office
616,You'll scare the neighbors!,2,1,Guy Walks Into a Psychiatrists Office
617,"Oh, fuck!",2,1,Guy Walks Into a Psychiatrists Office
618,"Oh, my baby!",2,1,Guy Walks Into a Psychiatrists Office
619,Cut it out. Knock it off!,2,1,Guy Walks Into a Psychiatrists Office
620,"Carm, the fire's almost ready.",2,1,Guy Walks Into a Psychiatrists Office
621,"Great, Parv, I'll be out in a second.",2,1,Guy Walks Into a Psychiatrists Office
622,"""Parvati,"" she's a cheese now?",2,1,Guy Walks Into a Psychiatrists Office
623,It's a Hindu goddess.,2,1,Guy Walks Into a Psychiatrists Office
624,Nice for her.,2,1,Guy Walks Into a Psychiatrists Office
625,"She still answers to ""Janice""",2,1,Guy Walks Into a Psychiatrists Office
626,if it makes you more comfortable.,2,1,Guy Walks Into a Psychiatrists Office
627,"You! Go to the market, pick up",2,1,Guy Walks Into a Psychiatrists Office
628,a couple cans of pears.,2,1,Guy Walks Into a Psychiatrists Office
629,"Canned pears, not fresh.",2,1,Guy Walks Into a Psychiatrists Office
630,That's the secret to my pound cake.,2,1,Guy Walks Into a Psychiatrists Office
631,And get some basilico,2,1,Guy Walks Into a Psychiatrists Office
632,while you're there.,2,1,Guy Walks Into a Psychiatrists Office
633,"The pears, you want the Dole?",2,1,Guy Walks Into a Psychiatrists Office
634,I'm not even gonna answer this time.,2,1,Guy Walks Into a Psychiatrists Office
635,"There's a new market, Dad, on Pike.",2,1,Guy Walks Into a Psychiatrists Office
636,Lot of changes since you've been here.,2,1,Guy Walks Into a Psychiatrists Office
637,With that Mommy Dearest around?,2,1,Guy Walks Into a Psychiatrists Office
638,"Never again, I swore it.",2,1,Guy Walks Into a Psychiatrists Office
639,It's exactly what she wanted.,2,1,Guy Walks Into a Psychiatrists Office
640,You played right into her hands.,2,1,Guy Walks Into a Psychiatrists Office
641,Remember what she said to you,2,1,Guy Walks Into a Psychiatrists Office
642,at your wedding?,2,1,Guy Walks Into a Psychiatrists Office
643,She said it was a mistake. Tony,2,1,Guy Walks Into a Psychiatrists Office
644,would get bored with you.,2,1,Guy Walks Into a Psychiatrists Office
645,Cannonball!,2,1,Guy Walks Into a Psychiatrists Office
646,"Hey, take it easy.",2,1,Guy Walks Into a Psychiatrists Office
647,"Tom, let me ask you something.",2,1,Guy Walks Into a Psychiatrists Office
648,You ever go down to Cape...,2,1,Guy Walks Into a Psychiatrists Office
649,I love seeing them like that,2,1,Guy Walks Into a Psychiatrists Office
650,over a fire.,2,1,Guy Walks Into a Psychiatrists Office
651,They're better over a spit.,2,1,Guy Walks Into a Psychiatrists Office
652,Who does Anthony look like right now?,2,1,Guy Walks Into a Psychiatrists Office
653,Dad.,2,1,Guy Walks Into a Psychiatrists Office
654,We stopped in to see Ma.,2,1,Guy Walks Into a Psychiatrists Office
655,How do you think she is?,2,1,Guy Walks Into a Psychiatrists Office
656,"Ma? A little weak,",2,1,Guy Walks Into a Psychiatrists Office
657,but she's all there.,2,1,Guy Walks Into a Psychiatrists Office
658,"Some family reunion, our mother",2,1,Guy Walks Into a Psychiatrists Office
659,is barred from the premises.,2,1,Guy Walks Into a Psychiatrists Office
660,You shouldn't get too close.,2,1,Guy Walks Into a Psychiatrists Office
661,Look what she tried to do to Tony.,2,1,Guy Walks Into a Psychiatrists Office
662,I have no fantasies about my mother.,2,1,Guy Walks Into a Psychiatrists Office
663,You know he's selling the house?,2,1,Guy Walks Into a Psychiatrists Office
664,Ma's house.,2,1,Guy Walks Into a Psychiatrists Office
665,That's what I'm talking about. Don't,2,1,Guy Walks Into a Psychiatrists Office
666,"get involved, let Tony handle it.",2,1,Guy Walks Into a Psychiatrists Office
667,I called you 'cause I thought you'd,2,1,Guy Walks Into a Psychiatrists Office
668,want to know if your mother was ill.,2,1,Guy Walks Into a Psychiatrists Office
669,180 grand he's asking for that place.,2,1,Guy Walks Into a Psychiatrists Office
670,Like he needs that.,2,1,Guy Walks Into a Psychiatrists Office
671,I'm glad someone's taking charge.,2,1,Guy Walks Into a Psychiatrists Office
672,You'll get your cut.,2,1,Guy Walks Into a Psychiatrists Office
673,Ma's not dead yet and there's no will.,2,1,Guy Walks Into a Psychiatrists Office
674,"What? I mean, Ma still has rights.",2,1,Guy Walks Into a Psychiatrists Office
675,"Tony pays for her retirement home,",2,1,Guy Walks Into a Psychiatrists Office
676,for the upkeep on her car...,2,1,Guy Walks Into a Psychiatrists Office
677,"Take it easy. According to you,",2,1,Guy Walks Into a Psychiatrists Office
678,that could've been Robert Mitchum.,2,1,Guy Walks Into a Psychiatrists Office
679,Jesus Christ. Fucking Paulie,2,1,Guy Walks Into a Psychiatrists Office
680,Gualtieri. Isn't he dead yet?,2,1,Guy Walks Into a Psychiatrists Office
681,You're not gonna stay for dessert?,2,1,Guy Walks Into a Psychiatrists Office
682,It's grappa cake my mother made.,2,1,Guy Walks Into a Psychiatrists Office
683,My friends are having,2,1,Guy Walks Into a Psychiatrists Office
684,a gallery opening...,2,1,Guy Walks Into a Psychiatrists Office
685,...and I'm trying to get them,2,1,Guy Walks Into a Psychiatrists Office
686,to finance my video.,2,1,Guy Walks Into a Psychiatrists Office
687,I'll leave some cake out for you.,2,1,Guy Walks Into a Psychiatrists Office
